Small Unit Installation Postcode,Previous Years (2001-2016) - Installations Quantity,Previous Years (2001-2016) - SGU Rated Output In kW,Jan 2017 - Installations Quantity,Jan 2017 - SGU Rated Output In kW,Feb 2017 - Installations Quantity,Feb 2017 - SGU Rated Output In kW,Mar 2017 - Installations Quantity,Mar 2017 - SGU Rated Output In kW,Apr 2017 - Installations Quantity,Apr 2017 - SGU Rated Output In kW,May 2017 - Installations Quantity,May 2017 - SGU Rated Output In kW,Jun 2017 - Installations Quantity,Jun 2017 - SGU Rated Output In kW,Jul 2017 - Installations Quantity,Jul 2017 - SGU Rated Output In kW,Aug 2017 - Installations Quantity,Aug 2017 - SGU Rated Output In kW,Sep 2017 - Installations Quantity,Sep 2017 - SGU Rated Output In kW,Oct 2017 - Installations Quantity,Oct 2017 - SGU Rated Output In kW,Nov 2017 - Installations Quantity,Nov 2017 - SGU Rated Output In kW,Dec 2017 - Installations Quantity,Dec 2017 - SGU Rated Output In kW,Jan 2018 - Installations Quantity,Jan 2018 - SGU Rated Output In kW,Feb 2018 - Installations Quantity,Feb 2018 - SGU Rated Output In kW,Mar 2018 - Installations Quantity,Mar 2018 - SGU Rated Output In kW,Apr 2018 - Installations Quantity,Apr 2018 - SGU Rated Output In kW,May 2018 - Installations Quantity,May 2018 - SGU Rated Output In kW,Jun 2018 - Installations Quantity,Jun 2018 - SGU Rated Output In kW,Jul 2018 - Installations Quantity,Jul 2018 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
5333,1008,"4,626.42",2,9.88,5,18.56,8,57.28,9,69.75,5,116.27,6,28.095,3,14.04,9,45.53,7,58.19,9,47.92,11,70.52,15,299.845,3,12.47,3,16.47,8,40.865,9,123.91,8,38.32,4,19.56,3,7.58,1135,"5,721.48"
5340,236,"1,203.61",0,0,0,0,1,6.48,2,15.2,1,8.06,0,0,1,5.3,2,8.68,1,4.675,2,13.45,3,16.1,1,6.3,1,6.05,3,16.13,3,10.8,1,1.8,8,53.46,2,10.815,1,5.4,269,"1,392.31"
5341,1054,"5,476.77",6,84.06,7,74.09,10,55.705,7,39.67,7,87.6,4,18.98,10,41.34,5,28.02,10,90.36,8,50.605,22,197.94,13,116.73,6,30.085,12,180.065,15,197.73,9,44.25,14,84.8,12,105.26,4,19.63,1235,"7,023.69"
5342,188,"1,069.49",0,0,2,6.28,0,0,2,14.93,1,6.24,1,5.2,3,18.09,2,10.8,0,0,2,11.55,1,2.97,0,0,2,10.25,0,0,0,0,1,11.34,1,7.29,1,29.7,0,0,207,"1,204.13"
5343,726,"4,178.30",1,5.035,3,14.175,3,10.86,5,26.44,2,104.64,6,62.09,6,31.15,7,34.07,6,125.67,3,15.45,10,134.61,9,79.63,3,18.025,3,15.96,5,117.82,7,147.06,4,20.92,9,94.04,2,7.7,820,"5,243.65"
5344,129,868.065,0,0,2,12.48,1,5.3,0,0,0,0,0,0,1,3.18,0,0,0,0,1,5.4,3,21,2,11.24,1,4.95,3,18.04,0,0,2,5.985,1,5.94,0,0,0,0,146,961.58
5345,575,"2,886.85",2,18.46,2,7.98,4,24.27,2,15.3,3,15.82,3,15.2,1,5.34,1,5,4,23.7,8,34.96,7,64.29,7,56.97,4,30.875,4,25.275,4,16.59,7,56.45,7,49.295,3,15.12,4,33.44,652,"3,401.18"
5346,56,315.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.05,59,331.844
5350,76,413.29,0,0,2,21.08,0,0,0,0,1,9.86,0,0,1,3.12,0,0,1,4.95,1,5.13,3,40.08,3,25.12,1,5.94,1,8.12,2,15.525,3,110.155,2,11.82,0,0,2,11.11,99,685.3
5351,992,"3,572.61",4,41.42,8,44.46,5,32.92,3,16.955,2,19.28,4,22.52,6,35.82,8,47.46,7,43.625,9,85.325,6,31.495,11,65.315,9,88.4,10,57.28,7,59.24,8,53.08,6,59.36,6,47.6,3,35.82,1114,"4,459.98"
5352,826,"3,750.35",2,10.26,8,50.03,4,16.01,9,113.01,4,26.035,1,99.96,7,46.16,6,124.23,5,78.79,8,64.862,3,39.555,6,36.39,5,25.62,13,208.445,6,25.945,5,28.72,8,78.77,3,16.86,2,23.98,931,"4,863.98"
5353,609,"2,418.89",3,13.48,4,12.22,6,22.17,3,21.1,6,36.69,3,80.25,2,9.73,4,33.375,1,5.67,4,21.59,4,19.15,3,112.63,4,43.555,4,20.35,6,32.01,8,29.485,3,14.76,2,21.44,4,21.51,683,"2,990.06"
5354,134,417.117,0,0,1,3.12,1,6.48,0,0,1,3.24,1,3.64,1,1.08,2,8.44,0,0,1,1.65,0,0,1,1.8,0,0,0,0,0,0,1,4.95,0,0,0,0,0,0,144,451.517
5355,1191,"5,059.39",5,22.21,6,25.62,8,143.6,4,23.22,5,18.87,11,70.81,4,23.56,11,54.255,8,58.66,9,83.775,9,81.98,13,75.14,10,78.48,18,141.295,14,75.295,5,25.05,16,402.185,5,27.41,8,52.12,1360,"6,542.92"
5356,135,557.216,0,0,1,4.16,1,4.86,0,0,0,0,0,0,1,3.71,0,0,2,12.695,1,4.35,0,0,2,11.16,0,0,0,0,1,5.94,0,0,1,6.6,1,3.24,0,0,146,613.931
5357,110,375.71,1,5.2,1,5.4,0,0,1,4.94,2,10.99,1,15.66,1,96.9,0,0,2,8.1,1,5.3,2,11.34,3,18.36,2,10.14,3,18.02,2,9.29,1,6.48,4,80.95,0,0,1,6.6,138,689.38
5360,179,692.746,1,8.745,2,11.7,1,4.24,2,30.87,0,0,2,9.11,0,0,3,22.6,0,0,0,0,2,12.74,0,0,3,14.675,0,0,1,6.48,2,9.81,2,9.65,2,53.305,2,12.99,204,899.661
5371,221,"1,027.10",3,19.62,1,5,2,10.72,1,3.3,2,10.15,0,0,2,10.91,3,106.7,1,5.5,3,17.64,1,2.2,2,35.375,2,17.05,2,30.6,3,26.22,1,5.4,1,6.05,5,40.03,2,9.78,258,"1,389.35"
5372,319,"1,172.42",3,22.28,1,1.56,1,6.24,2,9.17,1,9.88,2,9.355,3,14.3,3,15.47,6,40.995,2,15.66,1,3.85,0,0,1,5.035,5,29.965,3,17.28,2,10.35,3,24.1,4,29.135,2,19.25,364,"1,456.30"
5373,591,"1,914.93",1,3.12,5,30.82,3,12.4,1,5.2,6,28.425,2,11.88,2,10.26,5,27.675,3,9.09,3,39.725,0,0,6,33.81,1,2.2,4,21.945,7,41.19,4,16.545,1,6.6,2,8.1,2,26.055,649,"2,249.97"
5374,223,817.849,0,0,1,3.24,2,10.8,0,0,0,0,2,25.66,0,0,0,0,3,15.53,1,3.96,4,18.965,3,22.14,0,0,4,25.51,1,4.95,2,9.99,1,4.86,1,2.16,0,0,248,965.614
5381,67,203.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,1,8.1,0,0,3,16.2,0,0,1,4.84,0,0,0,0,1,5.13,0,0,74,242.605
5400,126,480.922,2,7.64,2,12.6,1,4.86,0,0,1,3.24,0,0,1,6.05,3,10.53,2,13.6,0,0,0,0,1,9.9,4,24.23,2,8.99,4,41.99,2,13.89,0,0,1,5.775,0,0,152,644.217
5401,106,377.625,1,8.32,1,5.72,0,0,0,0,0,0,1,4.86,0,0,0,0,1,8.1,0,0,1,4.95,0,0,2,9.075,0,0,1,6.48,0,0,1,12.65,0,0,0,0,115,437.78
5410,56,221.023,1,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.05,1,7.84,0,0,1,6.16,1,4.96,61,252.273
5411,53,201.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.105,0,0,0,0,1,4.95,0,0,0,0,1,5.5,0,0,1,6.49,0,0,0,0,57,233.37
5412,225,790.42,1,5.2,1,3.975,0,0,0,0,1,6.05,0,0,0,0,1,4.86,2,10.9,2,8.9,3,16.19,1,5.83,2,13.35,1,6.05,2,8.25,0,0,3,21.18,1,5.5,0,0,246,906.655
5413,132,526.955,0,0,1,3.78,1,4.86,0,0,1,5.22,0,0,0,0,3,13.7,0,0,0,0,6,36.02,3,13.44,2,11,1,5.5,2,6.05,1,3.6,0,0,2,30.34,1,6.6,156,667.065
5414,19,59.622,0,0,0,0,0,0,1,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,0,0,0,0,0,0,21,70.462
5415,29,128.375,0,0,0,0,0,0,0,0,0,0,1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.05,0,0,0,0,0,0,1,6.16,0,0,32,145.885
5416,32,130.454,0,0,0,0,2,8.31,0,0,0,0,0,0,1,4.86,0,0,0,0,0,0,0,0,1,4.86,2,7.95,1,4.95,1,4.95,0,0,0,0,0,0,1,6.05,41,172.384
5417,203,834.025,2,8.84,0,0,3,15.68,1,5.23,0,0,0,0,1,5.67,2,11.04,1,4.86,3,14.57,6,42.78,3,15.6,3,15.565,3,13.905,6,26.475,5,25.535,4,22.09,0,0,0,0,246,"1,061.87"
5418,18,58.1,0,0,0,0,0,0,0,0,0,0,1,4.93,0,0,0,0,0,0,1,6.6,0,0,0,0,1,4.95,0,0,0,0,0,0,0,0,0,0,0,0,21,74.58
5419,27,98.93,0,0,0,0,0,0,0,0,0,0,1,9.88,0,0,0,0,0,0,0,0,1,4.86,0,0,1,4.95,0,0,0,0,0,0,2,9.9,1,5.1,0,0,33,133.62
5420,16,54.29,0,0,0,0,0,0,1,2.475,0,0,0,0,0,0,0,0,0,0,0,0,1,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,67.385
5421,15,69.8,0,0,1,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.05,1,3.96,0,0,0,0,0,0,18,83.45
5422,298,"1,045.07",0,0,0,0,0,0,4,26.3,4,21.72,3,15.77,0,0,2,10.1,0,0,1,5.22,0,0,0,0,1,4.95,2,11.34,5,25.04,1,3.24,3,17.78,3,11.88,0,0,327,"1,198.41"
5431,177,690.165,0,0,2,8.06,0,0,1,2.28,0,0,1,5.1,0,0,0,0,1,4.86,1,4.8,0,0,1,2.16,1,5.4,2,11,1,4.95,1,3.24,2,194.4,0,0,1,15.12,192,951.535
5432,45,143.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.95,0,0,0,0,0,0,1,6.08,0,0,0,0,3,18.525,0,0,0,0,0,0,50,173.215
5433,306,"1,136.39",0,0,2,6.025,1,4.24,1,5.2,0,0,0,0,1,6,2,9.72,0,0,2,7.15,2,8.82,4,18.6,0,0,3,20.8,1,6.6,3,16.815,3,18.2,1,6.05,0,0,332,"1,270.61"
5434,78,273.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.86,1,4.95,0,0,1,6.05,1,4.95,0,0,0,0,0,0,82,294.37
5440,21,177.525,0,0,0,0,1,10.8,0,0,1,5.4,0,0,0,0,1,10.8,0,0,0,0,0,0,0,0,0,0,0,0,1,7.92,0,0,1,8.64,1,12.96,0,0,27,234.045
5451,141,586.05,0,0,0,0,4,23.3,0,0,1,5.67,1,9.88,0,0,0,0,1,10.56,0,0,0,0,1,4.578,2,8.64,0,0,2,9.18,2,10.67,2,17.68,0,0,0,0,157,686.208
5452,77,523.759,0,0,1,11.6,0,0,0,0,1,3.14,0,0,0,0,1,10.26,0,0,1,29.945,0,0,0,0,1,2.475,3,48,0,0,0,0,0,0,1,3.24,0,0,86,632.419
5453,736,"3,439.23",5,24.6,4,35.555,10,149.01,4,46.84,6,33.25,7,37.64,1,2.16,7,51.6,3,47.75,7,42.655,7,67.995,9,83.945,3,13.385,5,38.665,2,8.525,7,51.3,6,38.9,5,32.94,8,101.62,842,"4,347.57"
5454,50,242,0,0,0,0,1,3.42,0,0,1,5.12,0,0,1,6.05,0,0,1,5.94,0,0,0,0,0,0,0,0,1,3,0,0,1,10.53,0,0,0,0,0,0,56,276.06
5455,9,35.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35.61
5460,115,394.868,1,4.94,1,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.34,0,0,3,17.82,0,0,1,6.05,1,9.86,0,0,2,8.89,0,0,0,0,126,457.148
5461,418,"1,368.77",1,5.72,3,11.2,5,47.69,1,6.24,4,30.56,1,4.95,2,15.21,3,12.83,1,9.9,0,0,4,15.03,1,4.86,3,16.225,6,38.64,10,225.42,3,10.26,5,99.28,4,34.56,1,6.6,476,"1,963.94"
5462,91,330.645,1,1.08,2,10.57,1,5.2,0,0,1,5.2,0,0,0,0,1,6.05,1,4.8,0,0,0,0,2,13.6,1,4.8,0,0,2,14.85,0,0,0,0,1,30.15,0,0,104,426.945
5464,65,253.855,1,5.2,0,0,2,9.88,1,5.04,0,0,0,0,0,0,0,0,0,0,0,0,1,5.4,0,0,0,0,1,4.8,1,3.24,0,0,1,9.9,0,0,1,3.85,74,301.165
5470,21,69.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.86,0,0,0,0,22,74.44
5471,10,39.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39.42
5472,31,124.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,5.28,33,135.28
5473,145,487.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.32,0,0,0,0,1,4.86,0,0,2,13.75,1,2.2,3,23.64,0,0,153,536.395
5480,224,879.662,1,29.945,0,0,1,3.98,0,0,0,0,1,8.1,0,0,1,5.94,0,0,1,15.12,1,5.4,1,5.035,0,0,1,5.4,0,0,0,0,1,7.2,0,0,0,0,233,965.782
5481,110,455.212,1,4.94,0,0,2,7.8,4,15.44,0,0,0,0,0,0,0,0,0,0,0,0,2,14.66,1,5.775,0,0,2,8.19,1,9.9,1,4.125,0,0,1,6.27,0,0,125,532.312
5482,109,539.39,0,0,0,0,0,0,0,0,0,0,1,4.77,0,0,1,6.05,0,0,0,0,0,0,0,0,0,0,1,5.94,1,3.3,0,0,0,0,0,0,0,0,113,559.45
5483,66,252.75,0,0,0,0,0,0,1,10.8,0,0,0,0,0,0,0,0,0,0,1,5.4,0,0,0,0,0,0,0,0,1,5.94,1,6.48,1,9.86,0,0,0,0,71,291.23
5485,111,417.524,1,5,1,3.14,1,2.08,1,6.05,2,8.07,0,0,0,0,0,0,0,0,0,0,0,0,2,14.85,1,4.86,0,0,0,0,0,0,0,0,2,32.925,0,0,122,494.499
5490,34,131.165,0,0,0,0,0,0,0,0,0,0,0,0,1,30.21,0,0,1,5.67,0,0,0,0,0,0,0,0,1,4.95,0,0,1,6.08,0,0,0,0,0,0,38,178.075
5491,326,"1,399.90",2,6.86,2,35.7,2,10.13,2,9.89,1,4.28,2,15.9,1,5.232,2,10.8,3,40.745,5,28.775,4,25.37,1,9.9,7,40,2,19.71,1,4.86,0,0,2,17.05,1,14.85,1,4.95,367,"1,704.90"
5493,20,60.635,0,0,0,0,0,0,0,0,1,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,62.195
5495,140,561.995,0,0,0,0,3,15.03,2,10.16,0,0,1,5.4,4,18.005,1,4.8,0,0,0,0,2,7.67,0,0,0,0,1,5.4,2,11.13,1,5.4,3,19.425,3,18.27,0,0,163,682.685
5501,1269,"5,079.65",7,54.37,7,61.25,7,40.945,6,41.28,8,64.39,8,70.045,11,172.91,12,73.145,9,60.885,12,106.55,13,95.495,11,86.85,9,47.5,6,48.39,15,130.005,10,68.36,15,155.85,8,74.15,5,62.95,1448,"6,594.97"
5502,260,985.446,2,13,2,5.8,1,9.88,0,0,1,10.8,4,19.26,0,0,0,0,3,19.61,6,29.04,5,29.805,1,4.86,1,3.24,2,11.98,3,15.71,1,4.86,2,16.92,1,4.2,0,0,295,"1,184.41"
5510,25,87.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,93.29
5520,95,332.45,0,0,0,0,0,0,1,5.035,0,0,1,2.7,1,13.2,2,10.45,0,0,0,0,0,0,0,0,0,0,0,0,2,14.85,2,9.26,1,5.04,1,3.24,0,0,106,396.225
5521,30,114.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.28,1,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,126.415
5522,441,"1,560.68",2,8.62,2,9.71,0,0,1,5.13,5,22.67,3,34.14,2,10.2,0,0,3,18.775,1,6.05,5,25.48,4,77.62,3,13.11,4,46.8,0,0,1,6.05,2,11,0,0,1,3.245,480,"1,859.28"
5523,297,"1,118.49",0,0,1,5.12,1,4.86,5,25.16,3,18.48,2,10.29,1,5.4,1,5.1,2,8.65,2,12,1,3,0,0,3,14.4,2,12.76,1,5.94,0,0,1,10.56,0,0,2,10.89,325,"1,271.10"
5540,2265,"8,710.25",2,20.2,12,123.415,17,149.57,11,58.195,10,54.63,9,66.71,10,49.06,12,166.03,6,40.84,4,22.96,10,78.17,9,44.76,13,66.11,12,126.51,11,77.38,6,51.66,10,90.16,14,124.13,4,35.66,2447,"10,156.40"
5550,115,392.525,0,0,1,5.72,0,0,0,0,1,6.05,0,0,0,0,3,11.88,2,11.55,1,6.48,0,0,4,399.84,4,216.97,1,9.99,0,0,4,19.66,1,5.5,1,3.48,0,0,138,"1,089.65"
5552,49,246.814,1,5,1,4.905,1,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.4,1,5.4,2,10.08,0,0,0,0,0,0,56,282.729
5554,768,"3,227.67",3,12.22,5,30.14,5,46.912,3,45.792,4,36.62,7,63.15,4,16.765,8,55.905,7,61.44,8,69.252,6,30.215,5,49.83,2,7.325,7,52.6,6,32.905,8,52.525,5,25.68,6,44.12,2,10.182,869,"3,971.25"
5555,121,391.293,0,0,2,11.01,1,4.94,0,0,0,0,1,9.72,0,0,1,5.565,1,5.04,0,0,0,0,0,0,0,0,1,4.86,1,5.94,1,3.85,1,2.16,1,3.24,0,0,132,447.618
5556,888,"2,821.57",1,5,4,112.095,3,16.17,1,3.2,6,31.065,9,52.64,6,32.59,6,30.85,7,42.905,9,46.985,9,44.38,8,45.602,9,39.14,6,36.04,2,11.55,7,39.035,7,34.95,5,24.56,2,12.33,995,"3,482.65"
5558,1225,"3,931.32",2,9.01,2,9.2,9,75.805,4,21.61,6,23.41,2,12.45,5,29.58,5,28.89,2,7.9,6,56.45,9,42.655,7,76.42,4,19.17,6,35.27,17,88.77,10,56.565,7,47.14,5,50.55,1,6.48,1334,"4,628.64"
5560,100,461.016,1,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.75,0,0,0,0,1,2.7,0,0,0,0,103,472.706
5570,167,438.353,0,0,0,0,1,5.2,0,0,2,7.95,2,10.86,0,0,0,0,0,0,3,15.95,2,12.1,0,0,0,0,1,3.24,1,26.95,1,6.6,0,0,3,15.315,1,3.3,184,545.818
5571,485,"1,449.42",0,0,1,4.16,1,1.925,1,5.23,1,5.13,0,0,2,8.46,1,3.71,1,2.97,3,23.38,1,4.95,2,4.59,2,11.28,3,17.5,1,6.325,2,11.295,2,8.76,2,8.85,2,11.73,513,"1,589.67"
5572,35,133.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.22,0,0,0,0,0,0,0,0,1,4.05,0,0,0,0,0,0,0,0,0,0,0,0,37,142.66
5573,486,"1,784.85",4,44.76,1,6.24,3,15.41,0,0,2,5.2,0,0,1,2.16,4,26.42,0,0,1,4.94,1,4.95,3,5.94,3,15.04,5,31.08,5,30.24,2,10.055,3,17.6,1,5.13,1,6.555,526,"2,016.57"
5575,768,"2,313.33",1,3.18,2,10.72,3,9.36,2,16.55,8,56.98,2,8.38,4,23.23,9,47.385,6,35.81,4,24.505,2,8.52,5,49.43,2,5.17,4,28.98,3,17.555,3,15.4,3,16.5,3,10.8,3,19.68,837,"2,721.46"
5576,221,665.632,0,0,2,10.54,1,3.42,0,0,3,40.085,1,6,0,0,1,0.85,1,49.92,1,5.31,1,9.9,3,16.075,4,23.41,2,10.26,1,6.48,1,4.95,2,7.975,2,7.69,1,5.4,248,873.897
5577,108,357.684,0,0,1,3.12,1,2.08,0,0,0,0,1,7.92,1,5.4,0,0,1,4.95,1,4.95,2,8.1,0,0,0,0,0,0,0,0,3,16.775,0,0,0,0,1,4.56,120,415.539
5580,70,247.222,1,6.24,0,0,1,5.5,0,0,0,0,0,0,0,0,1,5.4,1,4.86,0,0,1,3,1,2.6,2,11.58,0,0,2,7.975,1,20.35,2,8.16,0,0,0,0,83,322.887
5581,209,640.131,0,0,0,0,0,0,2,11.71,0,0,2,8.6,0,0,1,30.24,0,0,0,0,1,5.4,1,5.13,0,0,1,5.12,1,4.86,1,4.86,3,26.675,0,0,2,12.54,224,755.266
5582,203,590.91,0,0,1,6.24,3,11.29,0,0,0,0,0,0,0,0,1,3.71,1,5.6,2,18.275,0,0,0,0,0,0,3,17.36,2,10.65,2,9.075,1,5.4,2,9.195,0,0,221,687.705
5583,292,851.587,0,0,1,6,2,12.53,0,0,2,8.13,1,5.1,0,0,1,5.4,0,0,0,0,4,34.93,0,0,0,0,0,0,0,0,0,0,4,20.165,0,0,0,0,307,943.842
5600,1356,"5,321.11",3,16.035,4,91.44,4,21.3,4,45.97,4,32.36,3,19.39,7,52.15,1,3.705,2,11.65,2,15.28,1,5.94,5,121.32,4,24.95,7,50.33,3,109.15,2,12.32,2,10.45,5,30.49,1,6.51,1420,"6,001.85"
5601,58,255.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.05,0,0,1,6.05,1,6.05,0,0,0,0,62,277.475
5602,272,"1,035.25",0,0,1,4.94,2,15.48,0,0,0,0,0,0,1,99.9,1,4.68,3,16.045,1,10.8,1,9.92,2,18,4,22.55,2,7.975,1,4.95,4,59.675,0,0,1,6.16,1,12.96,297,"1,329.29"
5603,89,325.328,1,5,0,0,1,4.95,0,0,0,0,0,0,0,0,0,0,1,10.8,0,0,0,0,0,0,0,0,1,4.95,0,0,0,0,1,4.06,1,5.225,0,0,95,360.313
5604,45,133.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,138.584
5605,371,"1,320.50",3,12.74,5,47.8,0,0,1,6.24,2,11.25,1,6.24,0,0,1,6.21,2,11.34,2,11.89,0,0,0,0,0,0,3,18.645,3,17.325,2,10.85,1,7.36,0,0,0,0,397,"1,488.39"
5606,1716,"7,234.83",5,25.512,7,35.188,10,68.995,5,35.48,6,84.77,3,19.4,2,8.54,6,124.325,7,41.89,7,56.355,12,89.16,10,53.195,8,56.67,10,73.45,6,39.895,2,14.85,5,26.4,3,33.815,10,56.8,1840,"8,179.52"
5607,722,"2,979.51",3,16.47,6,31.2,9,46.4,4,33.36,4,19.14,3,18.33,4,27.81,9,46.766,5,31.86,4,30.02,2,8.42,10,84.6,7,40.3,6,30.485,12,108.05,5,31.86,3,14.6,1,6,3,19.68,822,"3,624.86"
5608,1584,"5,607.60",4,116.94,3,54.6,2,6.344,3,24.59,11,80.62,7,169.355,5,29.595,9,65.3,2,10.07,9,151.015,9,27.87,12,102.1,3,16.29,18,146.83,3,19.78,6,33.33,7,40.01,4,44.24,2,10.8,1703,"6,757.28"
5609,242,"1,049.78",1,3.12,1,5.3,0,0,1,10.4,1,5.2,0,0,2,11.07,1,5.13,1,8.12,0,0,1,11.55,0,0,1,4.95,0,0,0,0,0,0,0,0,0,0,0,0,252,"1,114.62"
5611,0,0,0,0,0,0,1,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,0,0,0,0,0,0,1,5.4,1,6.05,0,0,0,0,0,0,4,16.77
5630,16,59.28,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,70.76
5631,194,927.179,0,0,0,0,1,5.2,0,0,0,0,1,8.64,0,0,1,6.48,3,12,2,8.32,3,17.42,0,0,1,4.95,0,0,4,31.745,1,6,0,0,1,38.76,1,6.6,213,"1,073.29"
5632,31,133.04,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.95,0,0,0,0,0,0,0,0,33,142.99
5633,33,158.95,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.1,0,0,0,0,0,0,0,0,1,6.555,0,0,0,0,37,184.605
5640,205,956.453,0,0,0,0,2,9.89,0,0,1,16.2,0,0,0,0,2,8.25,2,5.4,0,0,1,10.54,1,9.92,0,0,0,0,1,5.4,0,0,1,4.95,1,3.3,0,0,217,"1,030.30"
5641,148,549.062,1,5.4,1,5.035,0,0,1,4.95,0,0,0,0,1,6.48,2,9.91,2,21.08,0,0,0,0,1,3.24,0,0,0,0,0,0,0,0,2,8.6,1,6.16,0,0,160,619.917
5642,36,155.45,0,0,0,0,0,0,0,0,0,0,1,4.95,0,0,1,14.88,0,0,0,0,0,0,0,0,0,0,0,0,1,2.475,0,0,0,0,0,0,0,0,39,177.755
5650,18,76.16,0,0,1,4.94,0,0,0,0,0,0,0,0,0,0,0,0,1,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,83.26
5651,23,121.39,0,0,0,0,1,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,131.79
5652,92,528.815,0,0,2,12.22,1,12.32,0,0,1,16.2,0,0,0,0,0,0,2,10.45,1,19.8,0,0,0,0,0,0,1,6.05,0,0,0,0,0,0,0,0,1,6.48,101,612.335
5653,10,44.335,0,0,0,0,0,0,1,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,48.495
5654,48,190.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,190.99
5655,15,59.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5,0,0,0,0,0,0,16,65.08
5660,4,19.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.915
5661,20,114.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.93,0,0,0,0,0,0,0,0,0,0,1,17.28,0,0,0,0,0,0,0,0,22,136.59
5670,65,337.535,0,0,0,0,0,0,0,0,3,16.925,0,0,0,0,1,4.95,3,29.62,0,0,1,9.86,3,17.93,1,5.5,2,11.55,4,21.34,4,22.1,0,0,2,16.3,0,0,89,493.61
5671,29,144.455,0,0,1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,159.515
